source_id,display_name,first_name,surname1,surname2,birth_date,country_id,country_name,broad_position,team_id,team_name,origin,source,overall,attribute_source,profile_review_required,historical_position_1993_94,historical_club_1994,historical_birth_place_text,individual_profile_source,individual_profile_source_url,duplicate_check,matched_existing_id,asset_filename,bdfutbol_id,bdfutbol_url,bdfutbol_search_name,photo_status,creation_batch,identity_source,identity_source_url,verified_national_pool_year,profile_review_batch,profile_confidence,world_cup_1994_team_code,world_cup_1994_shirt_number,photo_filename,historical_nationality_text,country_id_status,source_profile_position,photo_width,photo_height,photo_format,photo_mode,photo_source,photo_source_url,profile_source_note,name_transliterations,historical_birth_year_only,historical_birth_state,birth_territory_country_id,citizenship_1993_resolution,represented_selection_country_ids,attribute_comparable_source_ids,attribute_comparable_repair_reason
9494055,Juergen Sommer,Juergen,Sommer,,1969-02-27,38,Estados Unidos,POR,9400038,Otros-Estados Unidos,,,72,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,99328,https://www.bdfutbol.com/en/j/j99328.html,Juergen Sommer,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,conservative,USA,12,9494055.jpg,,,,,,,,,,,,,,,,,,
9494056,Cobi Jones,Cobi,Jones,,1970-06-16,38,Estados Unidos,MED,9400038,Otros-Estados Unidos,,,74,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,80558,https://www.bdfutbol.com/en/j/j80558.html,Cobi Jones,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,high,USA,13,9494056.jpg,,,,,,,,,,,,,,,,,,
9494057,Frank Klopas,Frank,Klopas,,1966-09-01,38,Estados Unidos,DEL,9400038,Otros-Estados Unidos,,,73,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,710194,https://www.bdfutbol.com/en/j/j710194.html,Frank Klopas,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,conservative,USA,14,9494057.jpg,,,,,,,,,,,,,,,,,,
9494058,Joe-Max Moore,Joe-Max,Moore,,1971-02-23,38,Estados Unidos,DEL,9400038,Otros-Estados Unidos,,,71,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,93705,https://www.bdfutbol.com/en/j/j93705.html,Joe-Max Moore,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,conservative,USA,15,9494058.jpg,,,,,,,,,,,,,,,,,,
9494059,Brad Friedel,Brad,Friedel,,1971-05-18,38,Estados Unidos,POR,9400038,Otros-Estados Unidos,,,72,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,94147,https://www.bdfutbol.com/en/j/j94147.html,Brad Friedel,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,high,USA,18,9494059.jpg,,,,,,,,,,,,,,,,,,
9494060,Claudio Reyna,Claudio,Reyna,,1973-07-20,38,Estados Unidos,MED,9400038,Otros-Estados Unidos,,,72,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,94241,https://www.bdfutbol.com/en/j/j94241.html,Claudio Reyna,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,high,USA,19,9494060.jpg,,,,,,,,,,,,,,,,,,
9494061,Paul Caligiuri,Paul,Caligiuri,,1964-03-09,38,Estados Unidos,DEF,9400038,Otros-Estados Unidos,,,75,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,98675,https://www.bdfutbol.com/en/j/j98675.html,Paul Caligiuri,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,high,USA,20,9494061.jpg,,,,,,,,,,,,,,,,,,
9494062,Fernando Clavijo,Fernando,Clavijo,,1956-01-23,38,Estados Unidos,DEF,9400038,Otros-Estados Unidos,,,73,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,,https://www.bdfutbol.com/es/c/jugador.html?id=179932,Fernando Clavijo,bundled_normalized_bdfutbol,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,high,USA,21,9494062.jpg,,,,,,,,,,,,,,,,,,
9494063,Rigobert Song,Rigobert,Song,,1976-07-01,66,Camerún,DEF,9400066,Otros-Camerún,,,73,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,90629,https://www.bdfutbol.com/en/j/j90629.html,Rigobert Song,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,CMR,3,9494063.jpg,,,,,,,,,,,,,,,,,,
9494064,Samuel Ekemé,Samuel,Ekemé,,1966-07-12,66,Camerún,DEF,9400066,Otros-Camerún,,,74,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,,https://www.bdfutbol.com/es/c/jugador.html?id=42243,Samuel Ekemé,bundled_normalized_bdfutbol,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,conservative,CMR,4,9494064.jpg,,,,,,,,,,,,,,,,,,
9494065,Victor N'Dip,Victor,N'Dip,,1967-08-18,66,Camerún,DEF,9400066,Otros-Camerún,,,73,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,,https://www.bdfutbol.com/es/c/jugador.html?id=179995,Victor N'Dip,bundled_normalized_bdfutbol,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,CMR,5,9494065.jpg,,,,,,,,,,,,,,,,,,
9494066,Thomas Libiih,Thomas,Libiih,,1967-11-17,66,Camerún,MED,9400066,Otros-Camerún,,,75,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,,https://www.bdfutbol.com/es/c/jugador.html?id=179990,Thomas Libiih,bundled_normalized_bdfutbol,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,CMR,6,9494066.jpg,,,,,,,,,,,,,,,,,,
9494067,Émile Mbouh,Émile,Mbouh,,1966-05-30,66,Camerún,MED,9400066,Otros-Camerún,,,74,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,88777,https://www.bdfutbol.com/en/j/j88777.html,Émile Mbouh,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,CMR,8,9494067.jpg,,,,,,,,,,,,,,,,,,
9494068,Roger Milla,Roger,Milla,,1952-05-20,66,Camerún,DEL,9400066,Otros-Camerún,,,75,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,54300,https://www.bdfutbol.com/en/j/j54300.html,Roger Milla,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,high,CMR,9,9494068.jpg,,,,,,,,,,,,,,,,,,
9494069,Louis-Paul M'Fédé,Louis-Paul,M'Fédé,,1961-02-26,66,Camerún,DEL,9400066,Otros-Camerún,,,74,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,9175,https://www.bdfutbol.com/en/j/j9175.html,Louis-Paul M'Fédé,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,CMR,10,9494069.jpg,,,,,,,,,,,,,,,,,,
9494070,Emmanuel Maboang,Emmanuel,Maboang,,1968-11-27,66,Camerún,MED,9400066,Otros-Camerún,,,74,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,,https://www.bdfutbol.com/es/c/jugador.html?id=179993,Emmanuel Maboang,bundled_normalized_bdfutbol,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,conservative,CMR,11,9494070.jpg,,,,,,,,,,,,,,,,,,
9494071,Paul Loga,Paul,Loga,,1969-08-14,66,Camerún,MED,9400066,Otros-Camerún,,,73,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,,https://www.bdfutbol.com/es/c/jugador.html?id=179996,Paul Loga,bundled_normalized_bdfutbol,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,conservative,CMR,12,9494071.jpg,,,,,,,,,,,,,,,,,,
9494072,Raymond Kalla,Raymond,Kalla,,1975-04-22,66,Camerún,DEF,9400066,Otros-Camerún,,,73,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,2317,https://www.bdfutbol.com/en/j/j2317.html,Raymond Kalla,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,CMR,13,9494072.jpg,,,,,,,,,,,,,,,,,,
9494073,Stephen Tataw,Stephen,Tataw,,1963-03-31,66,Camerún,DEF,9400066,Otros-Camerún,,,76,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,,https://www.bdfutbol.com/es/c/jugador.html?id=179991,Stephen Tataw,bundled_normalized_bdfutbol,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,high,CMR,14,9494073.jpg,,,,,,,,,,,,,,,,,,
9494074,Hans Agbo,Hans,Agbo,,1967-09-26,66,Camerún,DEF,9400066,Otros-Camerún,,,74,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,,https://www.bdfutbol.com/es/c/jugador.html?id=179992,Hans Agbo,bundled_normalized_bdfutbol,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,CMR,15,9494074.jpg,,,,,,,,,,,,,,,,,,
9494075,Alphonse Tchami,Alphonse,Tchami,,1971-09-14,66,Camerún,DEL,9400066,Otros-Camerún,,,74,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,98285,https://www.bdfutbol.com/en/j/j98285.html,Alphonse Tchami,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,conservative,CMR,16,9494075.jpg,,,,,,,,,,,,,,,,,,
9494076,Marc-Vivien Foé,Marc-Vivien,Foé,,1975-05-01,66,Camerún,MED,9400066,Otros-Camerún,,,73,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,94300,https://www.bdfutbol.com/en/j/j94300.html,Marc-Vivien Foé,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,high,CMR,17,9494076.jpg,,,,,,,,,,,,,,,,,,
9494077,Jean-Pierre Fiala,Jean-Pierre,Fiala,,1969-04-22,66,Camerún,MED,9400066,Otros-Camerún,,,74,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,,https://www.bdfutbol.com/es/c/jugador.html?id=179998,Jean-Pierre Fiala,bundled_normalized_bdfutbol,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,conservative,CMR,18,9494077.jpg,,,,,,,,,,,,,,,,,,
9494078,Georges Mouyémé,Georges,Mouyémé,,1971-04-15,66,Camerún,DEL,9400066,Otros-Camerún,,,73,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,,https://www.bdfutbol.com/es/c/jugador.html?id=179994,Georges Mouyémé,bundled_normalized_bdfutbol,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,conservative,CMR,20,9494078.jpg,,,,,,,,,,,,,,,,,,
9494079,Thomas N'Kono,Thomas,N'Kono,,1956-07-20,66,Camerún,POR,793,CE L'Hospitalet,,,77,fixed_source_comparable_review_0.23,False,,CE L'Hospitalet,,,,created_after_global_existing_player_comparison,,,2820,https://www.bdfutbol.com/en/j/j2820.html,Thomas N'Kono,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,high,CMR,21,9494079.jpg,,,,,,,,,,,,,,,,,,
9494080,Sergei Gorlukovich,Sergei,Gorlukovich,,1961-11-18,40,Rusia,DEF,9400040,Otros-Rusia,,,78,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,80033,https://www.bdfutbol.com/en/j/j80033.html,Sergei Gorlukovich,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,RUS,3,9494080.jpg,,,,,,,,,,,,,,,,,,
9494081,Yuri Valeryevich Nikiforov,Yuri Valeryevich,Nikiforov,,1970-09-16,40,Rusia,DEF,617,Spartak Moskva,,,79,fixed_source_comparable_review_0.23,False,Centre Back,Spartak Moskva,,,,russia_1993_explicit_identity_gate,,,2660,https://www.bdfutbol.com/en/j/j2660.html,Yuri Valeryevich Nikiforov,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,RUS,5,9494081.jpg,,,,,,,,,,,,,,,,,,
9494082,Vladislav Ternavsky,Vladislav,Ternavsky,,1969-05-02,40,Rusia,DEF,9400040,Otros-Rusia,,,78,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,1160387,https://www.bdfutbol.com/en/j/j1160387.html,Vladislav Ternavsky,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,RUS,6,9494082.jpg,,,,,,,,,,,,,,,,,,
9494083,Andrey Vladimirovich Pyatnitsky,Andrey Vladimirovich,Pyatnitsky,,1967-09-27,40,Rusia,MED,617,Spartak Moskva,,,76,fixed_source_comparable_review_0.23,False,Defensive Midfielder,Spartak Moskva,,,,russia_1993_explicit_identity_gate,,,58032,https://www.bdfutbol.com/en/j/j58032.html,Andrey Vladimirovich Pyatnitsky,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,RUS,7,9494083.jpg,,,,,,,,,,,,,,,,,,
9494084,Valeri Georgievich Karpin,Valeri Georgievich,Karpin,,1969-02-02,40,Rusia,MED,617,Spartak Moskva,,,81,fixed_source_comparable_review_0.23,False,Right Midfielder,Spartak Moskva,,,,russia_1993_explicit_identity_gate,,,2570,https://www.bdfutbol.com/en/j/j2570.html,Valeri Georgievich Karpin,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,RUS,10,9494084.jpg,,,,,,,,,,,,,,,,,,
9494085,Vladimir Yevgenyevich Beschastnykh,Vladimir Yevgenyevich,Beschastnykh,,1974-04-01,40,Rusia,DEL,617,Spartak Moskva,,,76,fixed_source_comparable_review_0.23,False,Centre Forward,Spartak Moskva,,,,russia_1993_explicit_identity_gate,,,2619,https://www.bdfutbol.com/en/j/j2619.html,Vladimir Yevgenyevich Beschastnykh,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,conservative,RUS,11,9494085.jpg,,,,,,,,,,,,,,,,,,
9494086,Omari Mikhailovich Tetradze,Omari Mikhailovich,Tetradze,,1969-10-13,40,Rusia,DEF,9315002,Dynamo Moskva,,,77,fixed_source_comparable_review_0.23,False,Centre Back,Dynamo Moskva,,,,individual_profile_id_identity_gate_v045,,,99702,https://www.bdfutbol.com/en/j/j99702.html,Omari Mikhailovich Tetradze,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,RUS,12,9494086.jpg,,,,,,,,,,,,,,,,,,
9494087,Ilya Vladimirovich Tsymbalar,Ilya Vladimirovich,Tsymbalar,,1969-06-17,40,Rusia,MED,617,Spartak Moskva,,,79,fixed_source_comparable_repair_0.32,False,Centre Midfielder,Spartak Moskva,,,,russia_1993_explicit_identity_gate,,,701760,https://www.bdfutbol.com/en/j/j701760.html,Ilya Vladimirovich Tsymbalar,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,RUS,17,9494087.jpg,,,,,,,,,,,,,,,,,,
9494088,Viktor Savelyevich Onopko,Viktor Savelyevich,Onopko,,1969-10-14,40,Rusia,DEF,617,Spartak Moskva,,,80,fixed_source_comparable_review_0.23,False,Centre Back,Spartak Moskva,,,,russia_1993_explicit_identity_gate,,,2609,https://www.bdfutbol.com/en/j/j2609.html,Viktor Savelyevich Onopko,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,RUS,18,9494088.jpg,,,,,,,,,,,,,,,,,,
9494089,Igor Anatolyevich Lediakhov,Igor Anatolyevich,Lediakhov,,1968-05-22,40,Rusia,MED,617,Spartak Moskva,,,76,fixed_source_comparable_review_0.23,False,Centre Midfielder,Spartak Moskva,,,,russia_1993_explicit_identity_gate,,,1083,https://www.bdfutbol.com/en/j/j1083.html,Igor Anatolyevich Lediakhov,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,RUS,20,9494089.jpg,,,,,,,,,,,,,,,,,,
9494090,Dmitri Alekseyevich Khlestov,Dmitri Alekseyevich,Khlestov,,1971-01-21,40,Rusia,DEF,617,Spartak Moskva,,,76,fixed_source_comparable_review_0.23,False,Right Back,Spartak Moskva,,,,russia_1993_explicit_identity_gate,,,57627,https://www.bdfutbol.com/en/j/j57627.html,Dmitri Alekseyevich Khlestov,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,RUS,21,9494090.jpg,,,,,,,,,,,,,,,,,,
9494091,Thomas Ravelli,Thomas,Ravelli,,1959-08-13,79,Suecia,POR,9400079,Otros-Suecia,,,80,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,1181165,https://www.bdfutbol.com/en/j/j1181165.html,Thomas Ravelli,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,SWE,1,9494091.jpg,,,,,,,,,,,,,,,,,,
9494092,Joachim Björklund,Joachim,Björklund,,1971-03-15,79,Suecia,DEF,9400079,Otros-Suecia,,,78,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,2542,https://www.bdfutbol.com/en/j/j2542.html,Joachim Björklund,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,SWE,4,9494092.jpg,,,,,,,,,,,,,,,,,,
9494093,Roger Ljung,Roger,Ljung,,1966-01-08,79,Suecia,DEF,645,Galatasaray,,,79,fixed_source_comparable_review_0.23,False,Centre Back,Galatasaray,,,,created_after_global_existing_player_comparison,,,80039,https://www.bdfutbol.com/en/j/j80039.html,Roger Ljung,bundled_normalized_bdfutbol,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,SWE,5,9494093.jpg,,,,,,,,,,,,,,,,,,
9494094,Lars Eriksson,Lars,Eriksson,,1965-09-21,79,Suecia,POR,9400079,Otros-Suecia,,,78,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,89364,https://www.bdfutbol.com/en/j/j89364.html,Lars Eriksson,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,conservative,SWE,12,9494094.jpg,,,,,,,,,,,,,,,,,,
9494095,Mikael Nilsson,Mikael,Nilsson,,1968-09-28,79,Suecia,DEF,9400079,Otros-Suecia,,,76,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,701525,https://www.bdfutbol.com/en/j/j701525.html,Mikael Nilsson,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,conservative,SWE,13,9494095.jpg,,,,,,,,,,,,,,,,,,
9494096,Pontus Kåmark,Pontus,Kåmark,,1969-04-05,79,Suecia,DEF,9400079,Otros-Suecia,,,77,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,98939,https://www.bdfutbol.com/en/j/j98939.html,Pontus Kåmark,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,SWE,14,9494096.jpg,,,,,,,,,,,,,,,,,,
9494097,Teddy Lučić,Teddy,Lučić,,1973-04-15,79,Suecia,DEF,9400079,Otros-Suecia,,,76,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,92217,https://www.bdfutbol.com/en/j/j92217.html,Teddy Lučić,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,conservative,SWE,15,9494097.jpg,,,,,,,,,,,,,,,,,,
9494098,Stefan Rehn,Stefan,Rehn,,1966-09-22,79,Suecia,MED,9400079,Otros-Suecia,,,77,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,1049786,https://www.bdfutbol.com/en/j/j1049786.html,Stefan Rehn,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,conservative,SWE,17,9494098.jpg,,,,,,,,,,,,,,,,,,
9494099,Håkan Mild,Håkan,Mild,,1971-06-14,79,Suecia,MED,9400079,Otros-Suecia,,,78,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,1018,https://www.bdfutbol.com/en/j/j1018.html,Håkan Mild,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,SWE,18,9494099.jpg,,,,,,,,,,,,,,,,,,
9494100,Magnus Erlingmark,Magnus,Erlingmark,,1968-07-08,79,Suecia,DEF,9400079,Otros-Suecia,,,76,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,701524,https://www.bdfutbol.com/en/j/j701524.html,Magnus Erlingmark,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,conservative,SWE,20,9494100.jpg,,,,,,,,,,,,,,,,,,
9494101,Jesper Blomqvist,Jesper,Blomqvist,,1974-02-05,79,Suecia,MED,9400079,Otros-Suecia,,,77,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,94242,https://www.bdfutbol.com/en/j/j94242.html,Jesper Blomqvist,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,medium,SWE,21,9494101.jpg,,,,,,,,,,,,,,,,,,
9494102,Magnus Hedman,Magnus,Hedman,,1973-03-19,79,Suecia,POR,9400079,Otros-Suecia,,,78,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,93621,https://www.bdfutbol.com/en/j/j93621.html,Magnus Hedman,ready_for_download,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,conservative,SWE,22,9494102.jpg,,,,,,,,,,,,,,,,,,
9494103,Carlos Trucco,Carlos,Trucco,,1957-08-11,19,Bolivia,POR,9400019,Otros-Bolivia,,,75,fixed_source_comparable_review_0.23,False,,,,,,created_after_global_existing_player_comparison,,,,https://www.bdfutbol.com/es/c/jugador.html?id=180065,Carlos Trucco,bundled_normalized_bdfutbol,world_cup_1994,Fjelstul World Cup Database,,,created_player_profile_audit_0.23,high,BOL,1,9494103.jpg,,,,,,,,,,,,,,,,,,
